2022-08-26,785,137
2022-08-27,715,133
2022-08-28,678,150
2022-08-29,962,156
2022-08-30,1011,193
2022-08-31,907,120
2022-09-01,686,141
2022-09-02,582,99
2022-09-03,541,111
2022-09-04,592,108
2022-09-05,1321,340
2022-09-06,838,139
2022-09-07,710,116
2022-09-08,638,118
2022-09-09,687,110
2022-09-10,532,101
2022-09-11,650,103
2022-09-12,743,118
2022-09-13,754,132
2022-09-14,695,113
2022-09-15,864,317
2022-09-16,811,123
2022-09-17,664,115
2022-09-18,681,99
2022-09-19,961,132
2022-09-20,733,112
2022-09-21,689,110
2022-09-22,624,122
2022-09-23,694,108
2022-09-24,493,93
2022-09-25,594,105
2022-09-26,736,121
2022-09-27,740,116
2022-09-28,597,101
2022-09-29,627,123
2022-09-30,549,121
2022-10-01,509,87
2022-10-02,499,118
2022-10-03,664,99
2022-10-04,574,107
2022-10-05,617,132
2022-10-06,782,222
2022-10-07,627,115
2022-10-08,600,143
2022-10-09,538,123
2022-10-10,627,130
2022-10-11,631,108
2022-10-12,569,123
2022-10-13,704,113
2022-10-14,532,86
2022-10-15,516,100
2022-10-16,768,106
2022-10-17,761,162
2022-10-18,832,143
2022-10-19,907,128
2022-10-20,695,135
2022-10-21,694,114
2022-10-22,609,99
2022-10-23,593,100
2022-10-24,1527,197
2022-10-25,821,120
2022-10-26,796,145
2022-10-27,593,88
2022-10-28,522,88
2022-10-29,619,105
2022-10-30,596,104
2022-10-31,36686,1185
2022-11-01,1657,266
2022-11-02,1225,222
2022-11-03,913,181
2022-11-04,983,194
2022-11-05,999,218
2022-11-06,821,168
2022-11-07,906,163
2022-11-08,1287,222
2022-11-09,1522,341
2022-11-10,1404,333
2022-11-11,1221,318
2022-11-12,1218,360
2022-11-13,1572,608
2022-11-14,2616,466
2022-11-15,1151,304
2022-11-16,895,255
2022-11-17,818,211
2022-11-18,932,252
2022-11-19,996,316
2022-11-20,856,217
2022-11-21,948,205
2022-11-22,916,237
2022-11-23,1898,333
2022-11-24,1738,261
2022-11-25,1534,256
2022-11-26,1838,169
2022-11-27,1766,206
2022-11-28,2125,211
2022-11-29,1738,270
2022-11-30,1650,257
2022-12-01,1559,163
2022-12-02,1381,153
2022-12-03,1835,156
2022-12-04,1603,134
2022-12-05,1747,171
